	image_path	class_label
10717	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-35-26.jpg	not_disaster
10719	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-01-39.jpg	not_disaster
10720	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-10_21-41-45.jpg	flood
10721	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-16-13.jpg	not_disaster
10722	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-53-20.jpg	not_disaster
10723	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-46-24.jpg	not_disaster
10724	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-15-21.jpg	not_disaster
10725	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-16_19-15-03.jpg	flood
10726	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-16-51.jpg	not_disaster
10727	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-46-26.jpg	not_disaster
10731	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-00-40.jpg	not_disaster
10734	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/cars_2017-10-30_17-48-48.jpg	not_disaster
10736	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-54-58.jpg	not_disaster
10737	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-05-13.jpg	not_disaster
10738	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/buildingfire_2016-09-22_21-44-40.jpg	fire
10739	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/disasters_2017-08-28_18-21-55.jpg	flood
10741	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-42-01.jpg	not_disaster
10742	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-08-19.jpg	not_disaster
10743	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-56-36.jpg	not_disaster
10744	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-28_17-43-04.jpg	flood
10747	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-34-02.jpg	not_disaster
10748	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2017-09-05_20-51-51.jpg	fire
10751	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-12-22.jpg	not_disaster
10753	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-58-46.jpg	not_disaster
10754	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-24-36.jpg	not_disaster
10756	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-42-54.jpg	not_disaster
10758	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-18-33.jpg	not_disaster
10759	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-05-12.jpg	not_disaster
10760	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/terrorattack_2017-10-14_18-29-50.jpg	fire
10761	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/buildingfire_2017-05-27_08-57-05.jpg	fire
10762	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-58-31.jpg	not_disaster
10763	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-49-25.jpg	not_disaster
10765	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-36-33.jpg	not_disaster
10766	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-43-24.jpg	not_disaster
10769	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-33-39.jpg	not_disaster
10771	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-46-33.jpg	not_disaster
10772	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-35-36.jpg	not_disaster
10773	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_08-15-38.jpg	not_disaster
10774	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-39-24.jpg	not_disaster
10775	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/food_2017-11-23_23-11-39.jpg	not_disaster
10776	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-49-53.jpg	not_disaster
10777	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-25-15.jpg	not_disaster
10778	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-59-21.jpg	not_disaster
10779	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-46-55.jpg	not_disaster
10782	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-15-40.jpg	not_disaster
10783	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-25-18.jpg	not_disaster
10785	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-04-25.jpg	not_disaster
10786	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-15-06.jpg	not_disaster
10787	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-59-36.jpg	not_disaster
10788	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-55-38.jpg	not_disaster
10789	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-33-54.jpg	not_disaster
10791	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-01-36.jpg	not_disaster
10795	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-26-09.jpg	not_disaster
10799	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-06-46.jpg	not_disaster
10803	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-32-24.jpg	not_disaster
10804	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-31-06.jpg	not_disaster
10805	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2017-05-07_21-09-47.jpg	fire
10807	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-51-22.jpg	not_disaster
10809	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2016-11-24_08-17-26.jpg	fire
10810	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-54-58.jpg	not_disaster
10813	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-26-45.jpg	not_disaster
10814	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-53-24.jpg	not_disaster
10815	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-42-37.jpg	not_disaster
10816	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-01-00.jpg	not_disaster
10820	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-15-07.jpg	not_disaster
10821	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-41-10.jpg	not_disaster
10822	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-53-37.jpg	not_disaster
10823	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_08-26-20.jpg	not_disaster
10825	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/sandydamage_2012-10-30_16-51-04.jpg	flood
10826	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-19-51.jpg	not_disaster
10827	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-43-46.jpg	not_disaster
10831	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-25-43.jpg	not_disaster
10832	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-33-11.jpg	not_disaster
10833	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-44-57.jpg	not_disaster
10837	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-09-56.jpg	not_disaster
10838	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-03-14.jpg	not_disaster
10839	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-56-25.jpg	not_disaster
10842	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-07-04.jpg	not_disaster
10843	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-11_14-04-21.jpg	flood
10844	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/damaged_infrastructure/images/buildingcollapse_2014-03-06_14-37-18.jpg	fire
10845	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_01-53-13.jpg	not_disaster
10846	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-27-00.jpg	not_disaster
10849	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-31-56.jpg	not_disaster
10851	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-29_22-09-46.jpg	flood
10855	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-23-07.jpg	not_disaster
10857	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-04-38.jpg	not_disaster
10858	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/buildingfire_2016-07-24_08-40-30.jpg	fire
10859	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-10_10-28-54.jpg	flood
10860	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-49-49.jpg	not_disaster
10862	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-46-26.jpg	not_disaster
10863	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-10_00-52-01.jpg	flood
10864	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-10-54.jpg	not_disaster
10865	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-27-42.jpg	not_disaster
10867	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-35-48.jpg	not_disaster
10869	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-45-44.jpg	not_disaster
10871	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-35-04.jpg	not_disaster
10873	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-05-27_20-10-01.jpg	flood
10874	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-46-01.jpg	not_disaster
10876	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-14-49.jpg	not_disaster
10879	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/cars_2017-10-30_17-50-11.jpg	not_disaster
10880	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-52-30.jpg	not_disaster
10881	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-54-32.jpg	not_disaster
10882	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2016-11-11_21-52-27.jpg	fire
10883	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-24-18.jpg	not_disaster
10885	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-09_19-45-07.jpg	flood
10888	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-07_01-01-20.jpg	flood
10889	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-50-15.jpg	not_disaster
10891	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-31-00.jpg	not_disaster
10897	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2016-07-18_09-31-45.jpg	fire
10898	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-30-40.jpg	not_disaster
10899	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-59-19.jpg	not_disaster
10900	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_01-52-54.jpg	not_disaster
10901	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-19-36.jpg	not_disaster
10902	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-32-08.jpg	not_disaster
10903	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-51-26.jpg	not_disaster
10904	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-43-00.jpg	not_disaster
10905	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/food_2017-11-23_23-10-42.jpg	not_disaster
10907	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-13-12.jpg	not_disaster
10908	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-01-23.jpg	not_disaster
10910	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-54-05.jpg	not_disaster
10912	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-25-42.jpg	not_disaster
10913	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/cars_2017-10-30_17-49-35.jpg	not_disaster
10914	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-47-54.jpg	not_disaster
10915	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-07-20_14-02-15.jpg	flood
10919	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-04-49.jpg	not_disaster
10920	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-46-29.jpg	not_disaster
10921	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-30-29.jpg	not_disaster
10922	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-52-47.jpg	not_disaster
10925	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-37-20.jpg	not_disaster
10926	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-47-07.jpg	not_disaster
10927	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-46-04.jpg	not_disaster
10929	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-45-58.jpg	not_disaster
10930	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-25-08.jpg	not_disaster
10931	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-17-03.jpg	not_disaster
10932	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-04-56.jpg	not_disaster
10933	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-42-31.jpg	not_disaster
10937	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-01-28.jpg	not_disaster
10938	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-31-42.jpg	not_disaster
10940	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-09-11.jpg	not_disaster
10941	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-50-01.jpg	not_disaster
10943	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2016-11-22_23-42-29.jpg	fire
10946	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_06-55-40.jpg	not_disaster
10947	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-34-08.jpg	not_disaster
10949	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/naturaldisaster_2017-10-16_16-48-35.jpg	flood
10950	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-11-07.jpg	not_disaster
10951	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-43-06.jpg	not_disaster
10952	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/buildingfire_2017-06-07_23-59-04.jpg	fire
10953	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-35-44.jpg	not_disaster
10956	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-06-23.jpg	not_disaster
10957	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-30-02.jpg	not_disaster
10958	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_05-48-29.jpg	not_disaster
10959	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-31-05.jpg	not_disaster
10960	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-52-38.jpg	not_disaster
10961	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-45-05.jpg	not_disaster
10962	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-30_11-54-49.jpg	flood
10963	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/buildingfire_2017-07-22_01-22-35.jpg	fire
10964	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-41-27.jpg	not_disaster
10965	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-06-29_09-14-35.jpg	flood
10966	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-34-12.jpg	not_disaster
10968	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-35-47.jpg	not_disaster
10969	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_04-32-11.jpg	not_disaster
10970	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-48-23.jpg	not_disaster
10971	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-43-00.jpg	not_disaster
10973	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_03-08-08.jpg	not_disaster
10975	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-56-13.jpg	not_disaster
10977	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_10-38-44.jpg	not_disaster
10978	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-15_10-52-56.jpg	flood
10979	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-10-15.jpg	not_disaster
10981	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/cars_2017-10-30_17-48-32.jpg	not_disaster
10982	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2017-03-24_03-36-06.jpg	fire
10983	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-08-31_22-44-44.jpg	flood
10986	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_11-30-48.jpg	not_disaster
10987	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-59-33.jpg	not_disaster
10989	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-11-32.jpg	not_disaster
10990	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-52-25.jpg	not_disaster
10991	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_16-51-01.jpg	not_disaster
10993	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-52-39.jpg	not_disaster
10994	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_12-56-29.jpg	not_disaster
10995	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-29-20.jpg	not_disaster
10997	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-48-17.jpg	not_disaster
10998	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-35-06.jpg	not_disaster
10999	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/damaged_nature/images/hurricanematthew_2017-10-09_18-19-21.jpg	flood
11002	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_02-26-31.jpg	not_disaster
11003	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_21-53-17.jpg	not_disaster
11005	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/floodwater_2017-10-13_01-53-08.jpg	flood
11006	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-46-49.jpg	not_disaster
11007	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-45-46.jpg	not_disaster
11008	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-48-21.jpg	not_disaster
11009	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/flood/images/accrafloods_2016-06-09_20-24-40.jpg	flood
11010	data_disaster_types/data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/nature_2017-10-30_17-47-06.jpg	not_disaster
